bookID,bookTitle,bookPublisher,bookPublishedDate,bookPages,bookISBN
88704630,"Horrors of the Dancing Gods",568,1995,321,0345376927
88704640,"Songs of the Dancing Gods",568,1990,0,0345347994
88704657,"When the Changewinds Blow",606,1987,0,0441880819
88704661,"Riders of the Winds",606,1988,276,0441723519
88704677,"War of the Maelstrom",606,1988,360,0441102689
88704698,"Medusa: A Tiger by the Tail",594,1983,0,034529372X
88704708,"Charon: A Dragon at the Gate",568,1982,289,0345293703
88704718,"Cerberus: Wolf in Fold",568,1981,0,0345293711
88704728,"Lilith: A Snake in the Grass",568,1981,0,034529369X
88704742,"Children of Flux & Anchor",432,1986,350,0812532864
88704754,"The Birth of Flux & Anchor",432,1992,0,0812532848
88704786,"Masters of Flux and Anchor",432,1985,429,0812532813
88704878,"Empires of Flux and Anchor",445,1984,0,0812532775
88704896,"Spirits of Flux & Anchor",432,1984,0,0812532759
88704940,"The Messiah Choice",433,1986,0,0812532902
88704981,"Twilight at the Well of Souls: The Legacy of Nathan Brazil",568,1982,304,034530926X
88705050,"The Return of Nathan Brazil",568,1983,290,0345314093
88705061,"Quest for the Well of Souls",568,1980,0,0345293371
88705076,"Exiles at the Well of Souls",568,1983,0,0345312392
88705095,"Midnight at Well Souls",568,1980,0,0345292235
88705164,"Priam's Lens",568,1999,422,0345402944
88742388,"Moon In Hiding",606,1989,0,0441542158
88742396,"Work Of The Sun",606,1990,258,0441909116
88742407,"Child Of Saturn",606,1989,0,0441104002
88742498,"The Castle of the Silver Wheel",606,1993,0,0441092756
88742499,"Grail And The Ring",606,1994,1,0441301576
88742500,"Moon And The Thorn",606,1995,1,0441001882
88742560,"The Garden of Rama",594,1992,528,0553298178
88742640,"Double Full Moon Night",448,2000,416,0553573365
88742661,"Bright Messengers",594,1996,447,0553573292
88742702,"Rendezvous with Rama",448,1990,288,0553287893
88742750,"Rama II",448,1990,480,0553286587
88742797,"Rama Revealed",448,1995,624,0553569473
88743055,"Phaze Doubt",606,1991,352,0441662633
88743094,"Unicorn Point",606,1990,337,0441845630
88743103,"Robot Adept",606,1989,341,044173118X
88743132,"Out of Phaze",606,1988,320,0441644651
88743196,Juxtaposition,568,1983,358,0345282159
88743233,"Blue Adept",568,1982,327,0345282140
88743285,"Split Infinity",568,1982,356,0345307615
88743472,"Virtual Mode",606,1991,336,0441865038
88743513,"Fractal Mode",606,1992,352,0441251269
88743569,"Chaos Mode",606,1995,358,0441001327
88743627,"DoOon Mode",432,2002,384,0812575423
88743764,Ox,599,1989,0,0380004615
88743813,Orn,599,1971,256,0380002663
88743846,Omnivore,599,1978,0,0380002620
88743894,Cluster,599,1977,254,0380017555
88743949,"Chaining the Lady",599,1987,0,0380017792
88743980,"Viscous Circle",599,1982,266,0380798972
88744071,Politician,599,1986,345,0380896850
88744102,Executive,599,1985,330,0380898349
88744135,Statesman,599,1986,0,0380898357
88744148,"With a Tangled Skein",594,1986,416,0345318854
88744156,"On a Pale Horse",568,1984,0,0345305183
88744166,"Bearing An Hourglass",568,1985,372,0345313151
88744176,"Wielding a Red Sword",568,1987,320,0345322215
88744189,"And Eternity",538,1991,384,0380752867
88744195,"Being a Green Mother",568,1988,320,0345322231
88744202,"For Love of Evil",538,1990,10,0380752859
88744222,Mainline,432,1997,384,0812549082
88744235,"Life, the Universe and Everything",473,1983,227,0671467263
88744238,"So Long, and Thanks for All the Fish",473,1991,204,0671745530
88744243,"Hitchhikers's Guide to the Galaxy",473,1984,0,0671527215
88744248,"The Restaurant at the End of the Universe",568,2005,256,0345418921
88744251,"Mostly Harmless",568,2000,240,0345418778
88744256,"And Another Thing...",533,2009,288,
88744275,"The Salmon of Doubt",568,2005,292,0345455290
88744332,"Game Play",461,1989,325,0451162366
88744340,"Game's End",461,1990,1,0451450310
88744352,"The Power That Preserves",568,1979,0,0345257189
88744361,"White Gold Wielder",568,1984,0,0345316991
88744377,"The One Tree",594,1982,475,0345305507
88744396,"The Illearth War",568,1981,528,0345296567
88744407,"Lord Foul's Bane",568,1983,480,034531011X
88744419,"The Wounded Land",568,1981,497,0345278313
88744447,"The Runes of the Earth",480,2004,0,014305712X
88744450,"Fatal Revenant",547,2008,896,0575082399
88744452,"Against All Things Ending",547,2010,896,0575083425
88744527,"The Gap into Conflict: The Real Story",448,1992,272,0553295098
88744549,"The Gap into Vision: Forbidden Knowledge",594,1992,480,0553297600
88744566,"The Gap Into Ruin: This Day All Gods Die",594,1997,688,0553573284
88744585,"The Gap Into Madness: Chaos and Order",448,1995,684,0553572539
88744607,"The Gap into Power: A Dark and Hungry God Arises",448,1993,528,0553562606
88744654,"King of the Murgos",568,1989,416,0345358805
88744673,"The Seeress of Kell",568,1992,384,0345377591
88744684,"Sorceress of Darshiva",568,1990,384,0345369351
88744696,"Demon Lord of Karanda",568,1989,416,0345363310
88744715,"The Shining Ones",568,1994,480,0345388666
88744722,"Domes of Fire",568,1993,480,0345383273
88744736,"The Diamond Throne",568,1990,448,0345367693
88744747,"Hidden City (Tamuli)",568,1995,512,0345390407
88779557,"Destiny's Road",432,1998,448,0812511069
88779573,"Give Me Liberty",595,2004,400,0743435850
88779595,"Forge of the Elders",595,2001,640,0671319825
88787715,"Cat Scratch Fever",568,1994,376,0345380517
88787725,Cataract,594,1995,339,0345380525
88788385,Mordred,606,1980,0,0441542204
88788762,"Armageddon 2419",600,1962,0,
88789045,"Warriors Blood",606,1981,0,0441873332
88789123,"Warriors World",606,1981,0,0441873383
88789307,"In the Kingdom of the Beasts",467,1971,0,070431102X
88789371,"The Days Of Glory",607,1973,158,
88789500,"Day Of Wrath",467,1974,0,
88789617,"The Day Star",504,1972,126,
88789632,"Costigan's Needle",599,1968,0,
88789654,"The Odysseus Solution",595,1986,0,0671655531
88789673,"Marooned in Realtime",595,1987,0,0671656473
88789685,"The Peace War",432,2003,304,0765308835
88789696,"Eater of Worlds",504,1974,0,0879971134
88789704,"Beyond the Barrier",520,1978,160,060031460X
88789712,"Beowulf's Children",432,1996,512,0812524969
88789865,"Legacy of Heorot",521,1991,0,0708883788
88789997,"Captain Nemo: The Fantastic History of a Dark Genius",473,2002,528,0743444094
88790034,"The Alien Ones",555,1970,0,
88790066,"Triumph of the Darksword (The Darksword Trilogy)",448,1997,384,0553274066
88790102,"Antares Dawn",568,1986,0,0345323130
88790148,"Antares Passage",438,1996,275,1929381085
88790157,"Antares Victory",438,2002,350,1929381093
88790236,"Andromeda Strain, The",567,1970,0,0440101999
88790251,"Planet of Dead",595,1988,288,0671654004
88790278,Lightpaths,606,1997,10,0441004709
88790291,"Better Angels",606,2000,384,0441007678
88790301,"Standing Wave",606,1998,400,0441005535
88790320,"The Sword of the Dawn",606,1990,0,0441318460
88790343,"Android at Arms",568,1987,0,0345342828
88816630,Harmony,461,1991,464,0451451090
88816668,"The Illusionists",417,1991,240,0446361313
88816684,Shadow-Maze,466,1994,336,0446365319
88816715,"Blood Lines",538,1998,384,0061058238
88816747,Bloodsport,482,1998,0,9780061058226
88816784,"The Shaman",568,1996,328,0345392477
88816792,"The Sage",568,1996,341,0345392442
88816815,"The Book of Earth",504,1995,336,0886775744
88816831,"The Book of Water",504,1997,336,0886776880
88816848,"Book Of Fire",504,2000,512,0886779014
88816864,"The Book of Air",504,2003,512,0756400805
88828095,"The Buchanan Campaign",606,1995,384,0441002927
88828118,"Return to Camerein",606,1998,330,0441004962
88828119,"Fires of Coventry",606,1996,320,0441003850
88828275,"Kender, Gully Dwarves and Gnomes",411,1987,364,0880383828
88828351,"The Magic of Krynn: Tales",411,2005,352,0786935936
88828356,"Love and War",411,2005,368,078693770X
88828375,"Foucault's Pendulum",594,1990,560,0345368754
88828430,"The Druid of Shannara",568,1992,384,0345375599
88828504,"The Silkie",504,1982,0,0879976950
88828551,"Witch Hunt",473,1990,0,0671684558
88828579,"The Witches of Wenshar",568,1987,295,0345329341
88828606,"Children Of Dune",590,1977,0,0425033104
88828676,"Cybernetic Samurai",606,1986,0,0441132340
88828686,"The Cybernetic Shogun",412,1990,272,1557100039
88828701,"Jurassic Park",594,1991,416,0345370775
88828714,"The Lost World",604,1997,434,0099240629
88865385,"Tales of Riverworld",545,1992,336,0446362697
88865392,"To Your Scattered Bodies Go",606,1988,0,0441820697
88865395,"Gods of Riverworld",590,1985,0,042507448X
88865404,"Dark Design",606,1988,403,0441138179
88865416,"The Magic Labyrinth",590,1981,400,0425048543
88865503,"The Fabulous Riverboat",590,1973,0,425043150
88865509,"River of Eternity",478,1983,0,093209628X
88865524,"Quest to Riverworld",466,1993,336,0446362700
88865695,"The Chameleon Corps & Other Shape Changers",515,1972,0,
88865793,"Wind Child",473,1990,338,0671646192
88866039,"The Alien Way By Dicksen",594,1965,0,
88866065,"Spell of the Witch World",504,1972,159,0879976454
88866078,"When the Sky Burned",472,1974,255,
88866087,"Code Red on Starship Englisia",581,1983,0,0891917535
88866109,"A Knight Among Knaves",417,1995,375,0446600393
88866169,"Children of Arable",461,1987,0,0451146603
88866178,"To Warm the Earth",421,2002,380,0451154851
88907227,"Wild Magic",465,1997,320,067988288X
88907237,Wolf-Speaker,450,2005,368,1416903445
88907239,"Emperor Mage",451,2005,358,1416903372
88907240,"The Realms of the Gods",450,2009,292,
88907258,"The War for Eternity",568,1983,0,0345310527
88907260,"The Black Ship",568,1985,0,0345314891
88908496,Expendable,561,1999,352,038079439X
88908551,"Commitment Hour",561,1998,352,0380798271
88908552,Vigilant,561,1999,384,0380802082
88908556,Hunted,459,2000,0,1417710330
88908558,Ascending,561,2001,384,0380813297
88908561,Trapped,561,2002,416,0380813300
88908564,Radiant,426,2004,384,
88908583,"The Mageborn Traitor",504,1998,784,0886777313
88908589,"The Ruins of Ambrai",504,1995,848,0886776686
88908597,"The Captal's Tower",515,2009,0,0333650344
88908996,"The Shadow of the Storm",461,2003,348,0451459164
88909079,"The Spirit of Thunder",461,2002,368,0451458702
88909090,"From The Heart Of The Storm",461,2004,368,0451459555
88909528,"The Year the Cloud Fell",461,2001,0,
88909950,"Siege of Earth",591,1971,158,
88909965,"The Warriors of Terra",591,1970,0,0505020025
88909972,Aurian,448,1994,608,0553565257
88909980,"Harp of Winds",448,1995,464,0553565265
88909981,"Sword of Flame",448,1996,464,0553565273
88909982,Dhiammara,448,1997,496,0553575570
88909989,Horselords,411,1990,312,0880389044
88909996,Dragonwall,411,1990,311,0880389192
88909998,Crusade,411,1991,311,0880389087
88910010,"People of the Wind",595,1993,240,067172164X
88910019,Mirkheim,590,1983,216,0425058638
88910020,"The Earth Book of Stormgate",590,1983,0,0425059332
88910022,"Satan's World",590,1983,0,0425058514
88910024,"Trouble Twisters",590,1983,0,0425058220
88910025,"Trader to the Stars",501,1964,0,
88910026,"War Of The Wing Men",447,1979,0,0722111347
88910061,Raft,461,1992,304,0451451309
88910065,Flux,538,1995,416,0061008370
88910071,Ring,538,1996,512,0061056944
88910078,"Timelike Infinity",542,1997,256,000647618X
88910081,"Vacuum Diagrams",538,2001,512,0061059048
88910083,Coalescent,568,2004,544,0345457862
88910089,Exultant,568,2005,512,0345457897
88910097,Transcendent,568,2006,512,0345457927
88910104,Resplendent,547,2007,608,0575079835
88910111,Starfall,471,2009,0,190630159X
88910132,"Scout's Progress",606,2002,320,0441009271
88910137,"Conflict of Honors",606,2002,320,0441009646
88910144,"Mutineer's Moon",595,1992,320,0671720856
88910147,"Heirs of Empire",595,1996,544,0671877070
88910154,"The Armageddon Inheritance",595,1993,352,0671721976
88910165,"With Full Honors",568,1996,0,0345400453
88910182,"Prisoner Within",568,1997,0,0345400445
88910199,Tempus,595,1987,277,0671656317
88910206,"City At The Edge Of Time",595,1988,320,0671697870
88910214,"Storm Seed",595,1990,0,0671720236
88910225,"Beyond Sanctuary",479,2012,356,0985166800
88910228,"Beyond The Veil",606,1987,0,0441055125
88910240,Shadowspawn,606,1987,278,0441760392
88910247,Dagger,606,1988,0,0441806090
88910249,"The Shadow of Sorcery",606,1993,240,0441760260
88910256,"Tempus Unbound",595,1989,0,0671698524
88910262,"Beyond Wizardwall",606,1987,0,0441057225
88910273,"Sharra's Exile",504,1998,0,
88910278,"King Chondos' Ride",481,1982,0,0867211776
88910286,Stormqueen!,504,1978,364,0879973811
88910296,"Star of Danger",606,1965,213,0441779484
88910308,"The Winds of Darkover",606,1982,185,0441892558
88910319,"The Heritage of Hastur",504,1977,381,0879973072
88937167,"The Grail War",590,1982,0,0425058425
88937190,"Parsival or a Knight's Tale",564,2004,272,0759252955
88937201,"Final Quest",590,1984,320,0425076636
88937209,"Blood and Dreams",590,1985,0,0425080242
88937223,"Jinian Footseer",433,1985,284,0812556100
88937240,"Dervish Daughter",575,1988,224,0552131903
88937499,"Jinian Star-Eye",432,1986,256,0812556143
88937936,"A Bad Spell In Yurt",595,1991,314,0671720759
88937967,"Wood Nymph and the Cranky Saint",595,1993,320,0671721569
88937984,"Mage Quest",595,1993,368,0671721690
88937999,"The Witch & The Cathedral",595,1995,352,0671876619
88938008,"Daughter of Magic",595,1996,352,0671877208
88938020,"Is This Apocalypse Necessary?",410,2011,452,1888683066
88938031,"Falkenberg's Legion: Prince of Mercenaries",595,1989,338,0671698117
88938067,"The Mercenary",552,1988,269,0531150844
88938075,"West of Honor",426,2011,161,
88938087,"Falkenberg's Legion",595,1991,0,9992831669
88938094,"Go Tell the Spartans",595,1991,0,
88938100,"Prince of Sparta",595,1993,383,0671721585
88938118,"Troubling a Star",526,1995,304,0440219507
88938192,"Lucifer's Hammer!",606,1980,0,0441382878
88938202,"Clan and Crown",606,1982,0,0441382940
88938205,"Storms of Victory",606,1988,314,0441382991
88938211,"The Burning Eye",473,1992,0,
88938305,"Pools of Darkness",427,1992,320,1560763183
88938331,"Pool of Radiance",411,1989,31,0880387351
88938332,"Pool of Twilight",411,1993,0,
88938333,"Pool Of Radiance: Ruins Of Myth Drannor",411,2000,0,
88938365,Spellfire,411,1988,35,0880385871
88938383,"Hand Of Fire",411,2005,0,
88938392,"Crown of Fire",411,1994,376,0099454319
88938422,"Lord Of Thunder",606,1962,0,0449236366
88938455,"The Beast Master",568,1984,0,0345313763
88938465,"Beast Master's Ark",432,2003,320,0765340097
88938479,"Beast Masters Circus",445,2005,0,
88938493,"Beast Master's Quest",432,2006,304,
88938509,"A Ring of Endless Light (Austin Family)",526,1981,336,0440972329
88938537,"The Second Empire",606,2002,304,0441009247
88938561,"Hawkwood's Voyage",547,1995,384,0575060549
88938567,"The Heretic Kings",422,1997,320,0575601868
88938582,"The Iron Wars",606,2002,320,0441009174
88938586,"Ships from the West",547,2003,304,0575074000
88938606,"Area 51",567,1997,373,0440220734
88938622,"Area 51: Nosferatu",567,2003,320,0440237246
88938654,"Area 51: The Reply",567,1998,384,0440223784
88938657,"Area 51 The Mission",414,2011,356,
88938658,"Area 51: The Sphinx",567,2000,384,0440234948
88938659,"Area 51: The Grail",465,2001,0,0553528289
88938661,"Area 51: Excalibur",567,2002,304,044023705X
88938662,"Area 51: The Truth",567,2003,320,0440237068
88938663,"Area 51: Legend",567,2004,320,0440237254
88945430,"Xone of Contention",432,2000,384,0812555236
88945435,"Heaven Cent",599,1988,324,0380752883
88945484,"The Source of Magic",568,1979,326,0345272846
88945490,"Castle Roogna",568,1985,0,0345324358
88945505,"A Spell for Chameleon",568,1979,0,0345287665
88945513,"Centaur Aisle",568,1984,0,0345318080
88945524,"Ogre, Ogre",568,1987,320,0345354923
88945538,Nightmare,568,1986,0,0345336984
88945556,"Dragon on a Pedestal (Xanth Novels)",568,1987,320,0345349369
88945568,"Golem in the Gears",568,1986,327,0345318862
88945575,"Vale of the Vole",599,1987,324,0380752875
88945701,"Man from Mundania",599,1990,361,0380752891
88945716,"Isle of View",599,1990,352,0380759470
88945878,"Question Quest",538,1991,368,0380759489
88945883,"The Color of Her Panties",538,1992,352,0380759497
88945895,"Demons Don't Dream",432,1994,352,0812534832
88945898,"Harpy Thyme",432,1995,352,0812534840
88945905,"Geis of the Gargoyle",432,1995,352,0812534859
88945917,"Yon Ill Wind",432,1997,352,0812555104
88950744,"The Silent Tower",568,1986,369,0345337646
88950768,"The Ladies of Mandrigyn",594,1984,311,0345309197
88950773,"The Dark hand of Magic",568,1990,309,0345358074
88950801,"The Walls of Air",568,1983,297,0345296702
88950807,"The Time of the Dark",568,1982,266,0345296699
88950814,"The Armies of Daylight",425,1983,309,0345296710
88950831,"Mother of Winter",568,1997,380,0345397231
88950834,"Icefalcon's Quest",568,1995,368,0345470354
88950837,"The Rainbow Abyss",568,1991,0,0345371011
88950842,"The Magicians of Night",594,1992,356,0345362594
88950851,"When True Night Falls",504,1994,617,0886776155
88950855,"Black Sun Rising",504,1992,586,0886775272
88950861,"Crown of Shadows",504,1996,528,0886777178
88950871,"Requiem for the Conqueror",504,1991,624,0886774772
88950881,"Relic of Empire",504,1992,640,0886774926
88950903,Starstrike,504,1990,544,0886774276
88950917,"The Dog From Hell",461,2005,342,0451460391
88950922,"The Double-Cross Program",461,2004,352,0451459865
88950924,"The Scoundrel Worlds",461,2003,352,0451459369
88950930,"Star Risk, Ltd.",461,2002,352,0451458893
88950947,"Treasure of Light",504,1990,1,0886774551
88950953,"Redemption of Light",504,1991,528,0886774705
88950958,"An Abyss of Light",504,1990,1,0886774187
88950993,"High Justice",595,1989,0,067169877X
88951003,"Exiles to Glory",595,1993,224,0671721992
88951080,"Freedom's Ransom",606,2003,304,0441010202
88951084,"Freedom's Challenge",606,1999,320,0441006256
88951093,"Freedom's Choice",606,1998,336,0441005314
88951101,"Freedom's Landing",606,1996,336,0441003389
88951114,"The Barbed Coil",545,1999,704,0446606235
88951133,"Sorcerer's Heir",606,1988,0,0441772315
88951137,"Sorcerer's Curse",606,1989,0,044144458X
88951143,"The Sorcerer's Lady",606,1986,0,0441775330
88951191,"Power Play (Petaybee, Book 3)",568,1996,352,0345387813
88951198,"Power Lines",568,1995,336,0345387805
88951203,"Powers That Be",568,1994,384,0345387791
88951214,Changelings,568,2006,320,0345470036
88951220,Maelstrom,568,2008,304,0345470052
88951221,Deluge,568,2008,240,0345470060
88951226,"The Unicorn Peace",433,1993,344,0812519817
88951232,"The Unicorn Solution",432,1991,384,0812503465
88951241,"The Unicorn Dilemma",432,1988,384,0812544021
88951249,"Unicorn Quest",432,1986,381,0812544005
88951268,"The Third Book of Lost Swords: Stonecutter's Story",432,1989,256,0812552881
88951274,"The Fourth Book of Lost Swords: Farslayer's Story",432,1990,256,0812552849
88951280,"The Fifth Book of Lost Swords: Coinspinner's Story",432,1990,256,0812552865
88951292,"The Sixth Book of Lost Swords: Mindsword's Story",432,1991,256,0812511182
88951297,"The Seventh Book of Lost Swords: Wayfinder's Story",432,1993,256,0812505751
88951310,"The Last Book of Swords: Shieldbreaker's Story",432,1995,256,0812505778
88951328,"Ice Mage",521,1998,224,1857236890
88951334,"Fire Music",489,2000,544,1857237358
88967555,"Sunrunner's Fire",504,1990,480,0886774039
88967580,"The Star Scroll",504,1989,592,0886773490
88967592,"Dragon Prince",504,1988,576,0886774500
88967613,Stronghold,504,1991,592,0886774829
88967630,"The Dragon Token",504,1993,656,0886775426
88967650,Skybowl,504,1994,776,0886775957
88967703,"The Golden Key",504,1997,800,0886777461
88967721,"The Diviner",504,2012,437,0756407419
88967906,"Deryni Checkmate",568,1981,0,0345305930
88967920,"Deryni Rising",568,1985,0,0345336046
88967945,"High Deryni",568,1982,0,0345307453
88967961,"Camber of Culdi",568,1981,0,0345301471
88967980,"Saint Camber",568,1982,0,034530862X
88968006,"Camber the Heretic",568,1981,506,0345277848
88968035,"The Bishop's Heir",568,1987,361,0345347617
88968052,"The King's Justice",568,1986,0,0345331966
88968067,"The Quest for Saint Camber",568,1987,449,0345300998
88968295,"The Adversary",568,1985,0,0345314220
88968325,"The Nonborn King",568,1984,0,0345314212
88968347,"The Golden Torc",568,1983,0,0345308387
88968394,"The Many-Colored Land",568,1983,0,0345309898
88968426,Magnificat,568,1997,432,0345362497
88968467,"Diamond Mask",568,1995,448,0345362489
88968500,"Jack the Bodiless",568,1993,480,0345362470
88968527,Intervention,486,1988,688,0330303090
88968584,"Out of the Silent Planet",456,1996,160,0684823802
88968601,"That Hideous Strength",456,1996,384,0684823853
88968620,Perelandra,456,1996,224,0684823829
88968694,"The Empire Stone",602,2000,432,0446608866
88968713,"Wizard World",595,1989,0,0671698427
88968724,"Stalker Analog",461,1993,368,0451452577
88968734,"The Third Eagle",594,1990,0,0553283561
88968747,"Fellowship of Talisman",568,1979,314,0345275926
88968856,"Wizard's First Rule",432,1995,848,0812548051
88968866,"Stone of Tears",432,1996,992,0812548094
88968878,"Blood of the Fold",432,1997,626,0812551478
88968896,"Temple of the Winds",432,1998,992,0812551486
88968926,"Soul of the Fire",432,2000,800,0812551494
88968951,"Faith of the Fallen",432,2001,800,081257639X
88968975,"The Pillars of Creation",432,2002,736,0765340747
88969003,"Naked Empire",432,2004,752,0007145594
88969546,"Trumps of Doom",599,1995,0,9995543478
88969563,"Blood of Amber",599,1987,215,0380896362
88969586,"Sign of Chaos",491,1987,184,5550663015
88969589,"Prince of Chaos",437,2001,301,0783892926
88969646,"Lankhmar: Tales of Fafhrd and the Gray Mouser",415,2000,300,1565048741
88975278,Wanderer,568,1994,694,0345390180
88975290,Warrior,568,1991,30,0345373480
88975301,Witch,568,1995,0,0345397371
88975310,"The Ship Who Sang",568,1977,0,0345275519
88975329,Phylogenesis,568,2000,289,0345418611
88975332,Dirge,568,2001,304,0345418638
88975339,"Diuturnity's Dawn",568,2002,0,
88975347,"The Martian Race",602,2001,464,0446608904
88975350,"The Sunborn",545,2006,448,0446611581
88975356,"Ender's Game",432,1994,352,0812550706
88975373,"Children of the Mind",432,2002,352,0765304740
88975377,"Ender's Shadow",432,0,384,0312872976
88975378,"Shadow of the Hegemon",432,2001,451,0812565959
88975381,"Shadow Puppets",432,2002,352,
88975387,"Shadow of the Giant",432,2006,384,0812571398
88975389,"Shadows in Flight",432,2012,240,9780765368669
88975391,"First Meetings",489,2003,240,9780765347985
88975393,"Ender in Exile",432,2008,384,9780765344151
88975394,"Speaker for the Dead",432,1994,416,0812550757
88975398,"A War of Gifts",432,2007,128,9780765358998
88990719,Metaplanetary,538,2002,532,0061020257
88991569,Homefall,461,2001,352,0451458419
88991577,Firemask,461,2000,352,0451456874
88991593,"The Last Legion",461,1999,352,0451456866
88991607,"Storm Force",461,2000,352,0451456882
88992813,"Anvil of Stars",545,1993,480,0446364037
88992836,"The Forge of God",432,1993,448,0812524330
88992882,"Magic Kingdom for Sale Sold !",568,1987,384,0345317580
88992905,"The Black Unicorn",568,1988,320,0345335287
88992961,"Witches' Brew",568,1996,352,0345387023
88992976,"The Tangle Box",568,1995,368,0345387007
88992989,"A Princess of Landover",568,2009,352,0345458532
88993009,"Wizard at Large",586,2001,0,1581163231
88993022,"The Reconciliation",539,1995,544,0061094153
88993044,Imajica,539,1995,10,0061094145
88997050,"Glitterspike Hall",542,1991,464,0061002275
88997073,"Hall of Whispers",542,1992,480,0061004391
88997151,"Code of Conduct",561,1999,352,0380807831
88997201,"Rules of Conflict",561,2000,384,038080784X
88997227,"Law of Survival",561,2001,416,0380807858
88997250,"Contact Imminent",561,2003,448,0060503580
88997302,"Practice Effect, The",594,1985,0,0553255932
88997337,"The Braided World",448,2003,416,0553583794
88997356,"Maximum Ice",448,2002,432,055358376X
88997511,"The Magic Books",461,1988,1,0451152328
88997535,"Dragon Magic",444,2006,224,0765353008
88997540,"Dragon Mage",432,2009,304,0765355779
88997546,"Lavender Green Magic",606,1986,256,0441474438
88997553,"Red Hart Magic",606,1985,192,0441710980
88997576,"The Master",432,1987,285,0812533968
88997600,Initiate,432,1985,278,0812533925
88997619,"The Outcast",432,1986,316,0812533941
88997751,Wyvern,542,1990,704,0061000116
88997763,"In the Hall of the Dragon King",538,1992,0,0380716291
88997780,"The Warlords of Nin",522,2003,352,0745946208
88997799,"The Sword and the Flame",599,1997,0,0380716313
89000404,"Hammer and Anvil",568,1996,384,0345380487
89000419,"The Stolen Throne",568,1995,368,0345380479
89000439,"The Thousand Cities",568,1997,416,0345380495
89000462,"Videssos Besieged",568,1998,384,0345402995
89000472,"Sailing to Sarantium",538,2000,560,0061059900
89000487,"Lord of Emperors",538,2001,576,0061020028
89000499,"Echoes of the Well of Souls",568,1993,322,0345386868
89000514,"Shadow of the Well of Souls",568,1994,352,0345388461
89000525,"Gods of the Well of Souls",568,1995,367,034538850X
89000550,"The Sea Is Full of Stars",568,1999,352,0345394860
89000561,"Ghost of the Well of Souls",568,2000,352,0345394852
89000844,"Harpist in the Wind",568,1980,0,0345274695
89000861,"The Riddle-Master of Hed",594,1980,228,0345288815
89000875,"Heir of Sea and Fire",568,1978,215,0345274687
89002154,"The Wizard and the Warlord",568,1987,0,0345347110
89002166,"The Troll's Grindstone",568,1986,0,0345321820
89002186,"The Thrall and the Dragon's Heart",568,1986,0,0345337492
89002201,"The Sword and the Satchel",568,1986,0,0345336011
89002203,"The Elves and the Otterskin",575,1988,352,0552127590
89002205,"The Curse of Slagfid",568,1989,0,0345332652
89002229,"The Dragon's Carbuncle",568,1990,0,0345354591
89002244,"The Lord of Chaos",568,1991,312,0345363027
89002362,"The Ninety Trillion Fausts",606,1992,360,044158103X
89002375,"The Run to Chaos Keep",606,1992,308,0441693482
89002413,"The Demons at Rainbow Bridge",606,1990,295,0441699928
89002455,"The Knights of the Black Earth",461,1996,416,0451455142
89002464,"Robot Blues",461,1996,416,0451455819
89002472,"Hung Out",461,1998,400,0451456181
89002480,Nightfall,448,1991,339,0553290991
89002496,"The End of Eternity",594,1990,194,0553288091
89002518,"Hunters' Haunt",568,1995,295,0345384598
89002535,"The Reaver Road",564,1992,236,1585861766
89032436,"Masks of the Martyrs",568,1988,340,0345343093
89032452,"Warriors of the Storm",568,1987,338,0345325621
89032468,"Pirates of the Thunder",568,1987,307,0345325613
89032483,"Lords of the Middle Dark",568,1986,10,0345325605
89065459,"Darkthunder's Way",599,1989,342,0380755084
89065467,"Slow Fall to Dawn",594,1981,0,0553149024
89065471,"Dance of the Hag",594,1983,183,0553230344
89065473,"A Quiet of Stone",594,1984,240,0553238930
89065477,"Windmaster's Bane",599,1986,10,0380750295
89065486,"People of the River",432,1993,544,0812507436
89065492,"Fireshaper's Doom",599,1987,10,0380753294
89065516,"Ruler of Naught",432,1993,480,0812520254
89065544,"People of the Earth",432,1992,608,0812507428
89065701,Ringworld,568,1979,0,0345288661
89065719,Sunburst,590,1978,218,0425036227
89065751,"The Ringworld Engineers",568,1985,368,0345334302
89188777,"The Phoenix in Flight",433,1993,448,0812520246
89188795,"A Prison Unsought",432,1994,480,0812520262
89188799,"The Rifter's Covenant",432,1995,480,0812520270
89188802,"The Thrones of Kronos",432,1996,604,0812520289
89188902,"People of the Fire",432,1991,480,0812507398
89188931,"In Death Ground",595,1997,640,0671877798
89188968,Insurrection,595,1990,416,0671720244
89188970,Crusade,595,1992,432,0671721119
89188975,"The Shiva Option",595,2003,768,074347144X
89188977,Exodus,595,2008,384,1416555617
89188981,Extremis,595,2012,0,1451638140
89189039,"The Pillars of the World",461,2001,432,0451458508
89189060,"Shadows and Light",461,2002,420,0451458990
89189062,"House of Gaian, The",461,2003,0,
89189221,Jaydium,504,1993,352,0886775566
89189287,"Job: A Comedy of Justice",568,1985,448,0345316509
89190095,"Robot Visions",461,1991,496,0451450647
89190135,"I, Robot",568,1984,0,0345321405
89190173,"The Naked Sun",568,1986,0,0345338219
89190215,"Robots and Empire",568,1986,468,0345328949
89190271,"The Stars, Like Dust",432,2008,240,
89190299,"The Currents of Space",501,1952,217,
89190344,"Prelude to Foundation",594,1989,512,0553278398
89190364,"Foundation's Fear",538,1998,624,0061056383
89190376,"Forward the Foundation",448,1994,464,0553565079
